datetime,datetime_nano,KQ.i@SHFE.cu.open,KQ.i@SHFE.cu.high,KQ.i@SHFE.cu.low,KQ.i@SHFE.cu.close,KQ.i@SHFE.cu.volume,KQ.i@SHFE.cu.open_oi,KQ.i@SHFE.cu.close_oi
2026-01-16 14:47:00.000000000,1768546020000000000,100231,100254,100161,100246,4051,645119,644954
2026-01-16 14:48:00.000000000,1768546080000000000,100246,100248,100076,100147,4713,644954,644772
2026-01-16 14:49:00.000000000,1768546140000000000,100147,100218,100120,100198,2352,644772,644523
2026-01-16 14:50:00.000000000,1768546200000000000,100198,100470,100198,100470,3855,644523,643763
2026-01-16 14:51:00.000000000,1768546260000000000,100470,100471,100386,100420,2822,643763,643419
2026-01-16 14:52:00.000000000,1768546320000000000,100420,100606,100395,100606,4115,643419,643311
2026-01-16 14:53:00.000000000,1768546380000000000,100606,100708,100599,100708,3205,643311,643160
2026-01-16 14:54:00.000000000,1768546440000000000,100708,100755,100680,100714,2571,643160,643318
2026-01-16 14:55:00.000000000,1768546500000000000,100714,100776,100712,100766,1892,643318,643592
2026-01-16 14:56:00.000000000,1768546560000000000,100766,100803,100719,100783,2392,643592,643597
2026-01-16 14:57:00.000000000,1768546620000000000,100783,100784,100733,100779,1985,643597,643720
2026-01-16 14:58:00.000000000,1768546680000000000,100779,100844,100779,100798,2547,643720,643445
2026-01-16 14:59:00.000000000,1768546740000000000,100798,100801,100771,100793,2075,643445,643314
2026-01-16 21:00:00.000000000,1768568400000000000,100972,100973,100415,100438,10236,643314,642615
2026-01-16 21:01:00.000000000,1768568460000000000,100438,100739,100438,100707,4241,642615,642270
2026-01-16 21:02:00.000000000,1768568520000000000,100707,100749,100551,100551,3463,642270,641598
2026-01-16 21:03:00.000000000,1768568580000000000,100551,100564,100387,100387,3497,641598,641052
2026-01-16 21:04:00.000000000,1768568640000000000,100387,100455,100304,100353,3020,641052,640869
2026-01-16 21:05:00.000000000,1768568700000000000,100353,100412,100292,100392,2976,640869,640575
2026-01-16 21:06:00.000000000,1768568760000000000,100392,100482,100341,100445,2090,640575,640253
2026-01-16 21:07:00.000000000,1768568820000000000,100445,100613,100436,100525,2561,640253,639932
2026-01-16 21:08:00.000000000,1768568880000000000,100525,100586,100414,100478,1900,639932,639718
2026-01-16 21:09:00.000000000,1768568940000000000,100478,100488,100314,100314,2039,639718,639445
2026-01-16 21:10:00.000000000,1768569000000000000,100314,100455,100264,100447,2421,639445,639132
2026-01-16 21:11:00.000000000,1768569060000000000,100447,100460,100261,100269,1606,639132,639238
2026-01-16 21:12:00.000000000,1768569120000000000,100269,100333,100254,100304,2059,639238,638934
2026-01-16 21:13:00.000000000,1768569180000000000,100304,100340,100259,100299,1510,638934,638677
2026-01-16 21:14:00.000000000,1768569240000000000,100299,100348,100237,100261,2092,638677,638402
2026-01-16 21:15:00.000000000,1768569300000000000,100261,100415,100261,100274,1725,638402,638267
2026-01-16 21:16:00.000000000,1768569360000000000,100274,100274,100176,100176,2253,638267,638269
2026-01-16 21:17:00.000000000,1768569420000000000,100176,100180,100122,100134,2838,638269,638207
2026-01-16 21:18:00.000000000,1768569480000000000,100134,100134,100006,100113,5008,638207,637808
2026-01-16 21:19:00.000000000,1768569540000000000,100113,100123,99969,100084,3683,637808,637423
2026-01-16 21:20:00.000000000,1768569600000000000,100084,100091,99884,99889,4118,637423,637058
2026-01-16 21:21:00.000000000,1768569660000000000,99889,99909,99788,99812,4813,637058,636840
2026-01-16 21:22:00.000000000,1768569720000000000,99812,99927,99781,99913,3143,636840,636703
2026-01-16 21:23:00.000000000,1768569780000000000,99913,99913,99696,99772,3707,636703,636394
2026-01-16 21:24:00.000000000,1768569840000000000,99772,99834,99718,99720,1943,636394,636468
2026-01-16 21:25:00.000000000,1768569900000000000,99720,99738,99690,99735,2473,636468,636654
2026-01-16 21:26:00.000000000,1768569960000000000,99735,99802,99719,99802,2092,636654,636395
2026-01-16 21:27:00.000000000,1768570020000000000,99802,99812,99654,99674,3096,636395,635941
2026-01-16 21:28:00.000000000,1768570080000000000,99674,99732,99664,99714,2054,635941,635890
2026-01-16 21:29:00.000000000,1768570140000000000,99714,99774,99666,99720,2223,635890,635777
2026-01-16 21:30:00.000000000,1768570200000000000,99720,99758,99655,99733,2072,635777,635724
2026-01-16 21:31:00.000000000,1768570260000000000,99733,99763,99716,99727,1398,635724,635571
2026-01-16 21:32:00.000000000,1768570320000000000,99727,99818,99727,99818,1562,635571,635767
2026-01-16 21:33:00.000000000,1768570380000000000,99818,100066,99818,100043,3567,635767,635029
2026-01-16 21:34:00.000000000,1768570440000000000,100043,100167,100006,100015,3664,635029,634544
2026-01-16 21:35:00.000000000,1768570500000000000,100015,100023,99894,99900,3297,634544,634229
2026-01-16 21:36:00.000000000,1768570560000000000,99900,99925,99806,99844,1807,634229,634346
2026-01-16 21:37:00.000000000,1768570620000000000,99844,99850,99763,99774,1450,634346,634386
2026-01-16 21:38:00.000000000,1768570680000000000,99774,99843,99742,99811,1027,634386,634443
2026-01-16 21:39:00.000000000,1768570740000000000,99811,99864,99797,99841,1109,634443,634308
2026-01-16 21:40:00.000000000,1768570800000000000,99841,99893,99827,99889,877,634308,634285
2026-01-16 21:41:00.000000000,1768570860000000000,99889,99906,99856,99900,1329,634285,634202
2026-01-16 21:42:00.000000000,1768570920000000000,99900,99900,99844,99852,819,634202,634184
2026-01-16 21:43:00.000000000,1768570980000000000,99852,99856,99789,99836,861,634184,634154
2026-01-16 21:44:00.000000000,1768571040000000000,99836,99883,99764,99783,1397,634154,634118
2026-01-16 21:45:00.000000000,1768571100000000000,99783,99905,99780,99845,1139,634118,634057
2026-01-16 21:46:00.000000000,1768571160000000000,99845,99899,99845,99879,637,634057,634083
2026-01-16 21:47:00.000000000,1768571220000000000,99879,99895,99835,99892,946,634083,634036
2026-01-16 21:48:00.000000000,1768571280000000000,99892,99892,99830,99891,781,634036,633990
2026-01-16 21:49:00.000000000,1768571340000000000,99891,99985,99891,99985,2482,633990,633804
2026-01-16 21:50:00.000000000,1768571400000000000,99985,100035,99977,100033,1737,633804,633596
2026-01-16 21:51:00.000000000,1768571460000000000,100033,100117,99997,100117,2791,633596,632785
2026-01-16 21:52:00.000000000,1768571520000000000,100117,100157,100091,100154,2481,632785,632117
2026-01-16 21:53:00.000000000,1768571580000000000,100154,100172,100119,100146,1726,632117,631666
2026-01-16 21:54:00.000000000,1768571640000000000,100146,100191,100137,100177,1790,631666,631421
2026-01-16 21:55:00.000000000,1768571700000000000,100177,100252,100174,100245,3128,631421,630725
2026-01-16 21:56:00.000000000,1768571760000000000,100245,100361,100242,100350,3420,630725,630310
2026-01-16 21:57:00.000000000,1768571820000000000,100350,100457,100310,100449,2087,630310,630455
2026-01-16 21:58:00.000000000,1768571880000000000,100449,100449,100366,100374,1461,630455,630314
2026-01-16 21:59:00.000000000,1768571940000000000,100374,100374,100289,100316,1271,630314,630404
2026-01-16 22:00:00.000000000,1768572000000000000,100316,100381,100290,100370,1215,630404,630387
2026-01-16 22:01:00.000000000,1768572060000000000,100370,100376,100224,100270,1328,630387,630453
2026-01-16 22:02:00.000000000,1768572120000000000,100270,100283,100214,100214,744,630453,630462
2026-01-16 22:03:00.000000000,1768572180000000000,100214,100287,100201,100284,710,630462,630475
2026-01-16 22:04:00.000000000,1768572240000000000,100284,100317,100259,100317,519,630475,630459
2026-01-16 22:05:00.000000000,1768572300000000000,100317,100415,100317,100401,1131,630459,630309
2026-01-16 22:06:00.000000000,1768572360000000000,100401,100401,100329,100352,909,630309,630281
2026-01-16 22:07:00.000000000,1768572420000000000,100352,100437,100338,100398,741,630281,630215
2026-01-16 22:08:00.000000000,1768572480000000000,100398,100401,100351,100398,438,630215,630266
2026-01-16 22:09:00.000000000,1768572540000000000,100398,100409,100366,100388,530,630266,630289
2026-01-16 22:10:00.000000000,1768572600000000000,100388,100438,100339,100437,707,630289,630307
2026-01-16 22:11:00.000000000,1768572660000000000,100437,100437,100374,100431,880,630307,630269
2026-01-16 22:12:00.000000000,1768572720000000000,100431,100493,100427,100480,1774,630269,630320
2026-01-16 22:13:00.000000000,1768572780000000000,100480,100482,100422,100423,657,630320,630374
2026-01-16 22:14:00.000000000,1768572840000000000,100423,100423,100378,100389,587,630374,630423
2026-01-16 22:15:00.000000000,1768572900000000000,100389,100440,100375,100381,505,630423,630463
2026-01-16 22:16:00.000000000,1768572960000000000,100381,100451,100381,100448,424,630463,630400
2026-01-16 22:17:00.000000000,1768573020000000000,100448,100456,100435,100440,199,630400,630426
2026-01-16 22:18:00.000000000,1768573080000000000,100440,100442,100389,100430,409,630426,630395
2026-01-16 22:19:00.000000000,1768573140000000000,100430,100430,100385,100397,408,630395,630452
2026-01-16 22:20:00.000000000,1768573200000000000,100397,100411,100378,100406,333,630452,630409
2026-01-16 22:21:00.000000000,1768573260000000000,100406,100408,100311,100335,873,630409,630325
2026-01-16 22:22:00.000000000,1768573320000000000,100335,100349,100229,100229,776,630325,630323
2026-01-16 22:23:00.000000000,1768573380000000000,100229,100309,100227,100269,672,630323,630362
2026-01-16 22:24:00.000000000,1768573440000000000,100269,100296,100207,100209,588,630362,630325
2026-01-16 22:25:00.000000000,1768573500000000000,100209,100209,100163,100192,1314,630325,630342
2026-01-16 22:26:00.000000000,1768573560000000000,100192,100309,100173,100303,1001,630342,630584
2026-01-16 22:27:00.000000000,1768573620000000000,100303,100303,100213,100222,493,630584,630578
2026-01-16 22:28:00.000000000,1768573680000000000,100222,100249,100163,100163,933,630578,630674
2026-01-16 22:29:00.000000000,1768573740000000000,100163,100163,99997,100047,3335,630674,631099
2026-01-16 22:30:00.000000000,1768573800000000000,100047,100109,100036,100073,1547,631099,631286
2026-01-16 22:31:00.000000000,1768573860000000000,100073,100079,100022,100046,729,631286,631430
2026-01-16 22:32:00.000000000,1768573920000000000,100046,100057,99997,100017,1357,631430,631766
2026-01-16 22:33:00.000000000,1768573980000000000,100017,100040,99934,99934,1263,631766,631789
2026-01-16 22:34:00.000000000,1768574040000000000,99934,100151,99928,100151,2386,631789,631766
2026-01-16 22:35:00.000000000,1768574100000000000,100151,100272,100134,100134,1180,631766,631544
2026-01-16 22:36:00.000000000,1768574160000000000,100134,100268,100102,100268,1037,631544,631409
2026-01-16 22:37:00.000000000,1768574220000000000,100268,100286,100243,100248,612,631409,631428
2026-01-16 22:38:00.000000000,1768574280000000000,100248,100353,100242,100292,1122,631428,631320
2026-01-16 22:39:00.000000000,1768574340000000000,100292,100308,100271,100271,550,631320,631340
2026-01-16 22:40:00.000000000,1768574400000000000,100271,100328,100271,100324,523,631340,631360
2026-01-16 22:41:00.000000000,1768574460000000000,100324,100360,100291,100360,630,631360,631528
2026-01-16 22:42:00.000000000,1768574520000000000,100360,100393,100324,100341,625,631528,631542
2026-01-16 22:43:00.000000000,1768574580000000000,100341,100376,100341,100376,464,631542,631556
2026-01-16 22:44:00.000000000,1768574640000000000,100376,100433,100356,100397,902,631556,631637
2026-01-16 22:45:00.000000000,1768574700000000000,100397,100418,100377,100384,614,631637,631513
2026-01-16 22:46:00.000000000,1768574760000000000,100384,100408,100315,100393,676,631513,631507
2026-01-16 22:47:00.000000000,1768574820000000000,100393,100443,100389,100420,504,631507,631444
2026-01-16 22:48:00.000000000,1768574880000000000,100420,100447,100403,100413,564,631444,631444
2026-01-16 22:49:00.000000000,1768574940000000000,100413,100444,100413,100441,440,631444,631441
2026-01-16 22:50:00.000000000,1768575000000000000,100441,100442,100347,100357,746,631441,631444
2026-01-16 22:51:00.000000000,1768575060000000000,100357,100433,100338,100432,1004,631444,631322
2026-01-16 22:52:00.000000000,1768575120000000000,100432,100436,100338,100344,338,631322,631267
2026-01-16 22:53:00.000000000,1768575180000000000,100344,100346,100247,100287,717,631267,631168
2026-01-16 22:54:00.000000000,1768575240000000000,100287,100346,100274,100346,379,631168,631093
2026-01-16 22:55:00.000000000,1768575300000000000,100346,100346,100283,100283,298,631093,631072
2026-01-16 22:56:00.000000000,1768575360000000000,100283,100284,100250,100251,412,631072,631023
2026-01-16 22:57:00.000000000,1768575420000000000,100251,100251,100194,100211,677,631023,630961
2026-01-16 22:58:00.000000000,1768575480000000000,100211,100235,100202,100222,270,630961,630902
2026-01-16 22:59:00.000000000,1768575540000000000,100222,100229,100162,100162,467,630902,630911
2026-01-16 23:00:00.000000000,1768575600000000000,100162,100235,100123,100164,1068,630911,631062
2026-01-16 23:01:00.000000000,1768575660000000000,100164,100214,100149,100196,459,631062,631103
2026-01-16 23:02:00.000000000,1768575720000000000,100196,100297,100182,100281,466,631103,631132
2026-01-16 23:03:00.000000000,1768575780000000000,100281,100298,100237,100263,544,631132,631174
2026-01-16 23:04:00.000000000,1768575840000000000,100263,100330,100249,100330,365,631174,631196
2026-01-16 23:05:00.000000000,1768575900000000000,100330,100405,100330,100397,536,631196,631224
2026-01-16 23:06:00.000000000,1768575960000000000,100397,100548,100397,100548,1493,631224,631074
2026-01-16 23:07:00.000000000,1768576020000000000,100548,100559,100489,100496,1254,631074,631036
2026-01-16 23:08:00.000000000,1768576080000000000,100496,100521,100478,100521,716,631036,631195
2026-01-16 23:09:00.000000000,1768576140000000000,100521,100521,100421,100439,743,631195,631187
2026-01-16 23:10:00.000000000,1768576200000000000,100439,100473,100387,100399,518,631187,631134
2026-01-16 23:11:00.000000000,1768576260000000000,100399,100430,100387,100408,322,631134,631198
2026-01-16 23:12:00.000000000,1768576320000000000,100408,100449,100393,100449,267,631198,631191
2026-01-16 23:13:00.000000000,1768576380000000000,100449,100474,100389,100389,407,631191,631213
2026-01-16 23:14:00.000000000,1768576440000000000,100389,100425,100382,100419,370,631213,631218
2026-01-16 23:15:00.000000000,1768576500000000000,100419,100419,100396,100406,252,631218,631218
2026-01-16 23:16:00.000000000,1768576560000000000,100406,100426,100397,100410,235,631218,631254
2026-01-16 23:17:00.000000000,1768576620000000000,100410,100431,100400,100430,237,631254,631277
2026-01-16 23:18:00.000000000,1768576680000000000,100430,100448,100317,100380,569,631277,631289
2026-01-16 23:19:00.000000000,1768576740000000000,100380,100400,100257,100257,535,631289,631250
2026-01-16 23:20:00.000000000,1768576800000000000,100257,100352,100252,100352,504,631250,631249
2026-01-16 23:21:00.000000000,1768576860000000000,100352,100369,100321,100321,267,631249,631275
2026-01-16 23:22:00.000000000,1768576920000000000,100321,100321,100217,100217,700,631275,631150
2026-01-16 23:23:00.000000000,1768576980000000000,100217,100235,100173,100219,711,631150,631099
2026-01-16 23:24:00.000000000,1768577040000000000,100219,100219,100112,100112,759,631099,631210
2026-01-16 23:25:00.000000000,1768577100000000000,100112,100146,100054,100110,1196,631210,631177
2026-01-16 23:26:00.000000000,1768577160000000000,100110,100113,99996,100033,1367,631177,631187
2026-01-16 23:27:00.000000000,1768577220000000000,100033,100096,99999,100093,1351,631187,630991
2026-01-16 23:28:00.000000000,1768577280000000000,100093,100093,99996,99996,1103,630991,630998
2026-01-16 23:29:00.000000000,1768577340000000000,99996,99996,99942,99955,1226,630998,630895
2026-01-16 23:30:00.000000000,1768577400000000000,99955,100008,99954,99965,960,630895,630858
